,c_nf_per_km,r_ohm_per_km,x_ohm_per_km
1705,0.0,0.02904,0.53724
1706,0.0,0.0242,0.528044
1707,0.0,0.018876,0.43076
1708,0.0,0.018876,0.436084
1709,0.0,0.081796,0.53724
1710,0.0,0.160204,1.3068
1711,0.0,0.12584,1.78596
1712,0.0,0.165044,1.32616
1713,0.0,0.18392,2.44904
1714,0.0,0.05808,0.402204
1715,0.0,1.467004,5.9532
1716,0.0,0.736164,3.74616
1717,0.0,0.85196,7.97088
1718,0.0,0.76532,9.025
1719,0.0,0.69212,5.20784
1720,0.0,0.80864,8.56292
1721,0.0,0.9922,7.07124
1722,0.0,5.16912,26.388164
1723,0.0,0.93896,5.342876
1724,0.0,0.63404,4.887916
1725,0.0,0.623876,6.886836
1726,0.0,2.2022,13.083004
1727,0.0,1.15676,6.84376
1728,0.0,1.954876,14.359796
1729,0.0,0.531916,3.761164
1730,0.0,0.39688,3.68808
1731,0.0,0.347996,1.5972
1732,0.0,0.289916,1.74724
1733,0.0,0.252164,1.954876
1734,0.0,0.436084,4.2592
1735,0.0,0.378004,1.48104
1736,0.0,0.202796,1.93116
1737,0.0,0.407044,4.763044
1738,0.0,1.946164,14.82976
1739,0.0,1.1132,4.371004
1740,0.0,1.007204,4.582996
1741,0.0,0.79376,4.274204
1742,0.0,0.45496,2.36192
1743,0.0,0.436084,2.66684
1744,0.0,0.24684,2.885124
1745,0.0,0.54692,2.104916
1746,0.0,1.007204,6.307004
1747,0.0,1.67504,20.76472
1748,0.0,0.06292,0.499004
1749,0.0,0.17424,1.286956
1750,0.0,0.373164,2.196876
